team,team_id,season,jersey,name,position,height,academic_year,hometown,high_school,previous_school,url
Omaha,464,2018-19,5,Elena Pilakouta,C,"6'3""",Freshman,"Nicosia, Cyprus",Kykkos B,,https://omavs.com/sports/womens-basketball/roster/elena-pilakouta/9109
Omaha,464,2018-19,11,Claire Killian,G,"5'10""",Sophomore,"Watertown, Minn.",Watertown-Mayer,,https://omavs.com/sports/womens-basketball/roster/claire-killian/9044
Omaha,464,2018-19,13,Kylee Coulter,G,"5'9""",Redshirt Freshman,"Fayetteville, Ark.",Fayetteville,,https://omavs.com/sports/womens-basketball/roster/kylee-coulter/9043
Omaha,464,2018-19,20,Emily Petersen,G,"5'10""",Sophomore,"Omaha, Neb.",Bellevue West,,https://omavs.com/sports/womens-basketball/roster/emily-petersen/9046
Omaha,464,2018-19,21,Alicia Mountain,G,"5'8""",Senior,"Elkhorn, Neb.",Elkhorn,Iowa Western CC,https://omavs.com/sports/womens-basketball/roster/alicia-mountain/9045
Omaha,464,2018-19,25,Josie Filer,F,"6'0""",Freshman,"Des Moines, Iowa",Dowling Catholic,,https://omavs.com/sports/womens-basketball/roster/josie-filer/9103
Omaha,464,2018-19,33,Romekia Wallace,F,"6'0""",Senior,"St. Louis, Mo.",Cardinal Ritter,Moberly Area CC,https://omavs.com/sports/womens-basketball/roster/romekia-wallace/9048
Omaha,464,2018-19,35,Mariah Murdie,C,"6'3""",Freshman,"Meriden, Kan.",Jefferson West,,https://omavs.com/sports/womens-basketball/roster/mariah-murdie/9104
Omaha,464,2018-19,40,Jay Bridgeman,F,"6'1""",Junior,"Omaha, Neb.",Westside,,https://omavs.com/sports/womens-basketball/roster/jay-bridgeman/9042
Omaha,464,2018-19,42,Sophie Johnston,G,"5'10""",Freshman,"Gold Coast, Australia",Hillcrest Christian College,,https://omavs.com/sports/womens-basketball/roster/sophie-johnston/9107
Oral Roberts,527,2018-19,1,Jasmyne May,G,"5'7""",Sophomore,"Fayetteville, N.C.",Fayetteville Christian School,Palm Beach State College,https://oruathletics.com/sports/womens-basketball/roster/jasmyne-may/4064
Oral Roberts,527,2018-19,3,Katie Kirkhart,G,"5'7""",Sophomore,"Muskogee, Okla.",Hilldale HS,,https://oruathletics.com/sports/womens-basketball/roster/katie-kirkhart/4065
Oral Roberts,527,2018-19,10,Maya Mayberry,G,"5'8""",Sophomore,"Fayetteville, Ark.",Fayetteville HS,,https://oruathletics.com/sports/womens-basketball/roster/maya-mayberry/4066
Oral Roberts,527,2018-19,12,Sabela Reigosa,F,"6'2""",Junior,"Barcelona, Spain",IES Can Puig,NOC-Tonkawa,https://oruathletics.com/sports/womens-basketball/roster/sabela-reigosa/4067
Oral Roberts,527,2018-19,13,Rachel Skalnik,G,"5'8""",Junior,"Owasso, Okla.",Owasso HS,,https://oruathletics.com/sports/womens-basketball/roster/rachel-skalnik/4068
Oral Roberts,527,2018-19,15,Erika Ankney,G,"5'8""",Freshman,"Harrah, Okla.",Harrah HS,,https://oruathletics.com/sports/womens-basketball/roster/erika-ankney/4069
Oral Roberts,527,2018-19,20,Regan Schumacher,C,"6'2""",Sophomore,"Olathe, Kan.",Olathe East HS,,https://oruathletics.com/sports/womens-basketball/roster/regan-schumacher/4070
Oral Roberts,527,2018-19,21,Rylie Torrey,G,"5'11""",Redshirt Junior,"Olathe, Kansas",Olathe East HS,,https://oruathletics.com/sports/womens-basketball/roster/rylie-torrey/4071
Oral Roberts,527,2018-19,22,Jordan Gilbert,G,"5'10""",Redshirt Senior,"Midwest City, Okla.",Carl Albert HS,,https://oruathletics.com/sports/womens-basketball/roster/jordan-gilbert/4072
Oral Roberts,527,2018-19,23,Lakota Beatty,G,"5'8""",Redshirt Senior,"Anadarko, Okla.",Anadarko HS,Oklahoma State,https://oruathletics.com/sports/womens-basketball/roster/lakota-beatty/4073
Oral Roberts,527,2018-19,24,Montserrat Brotons,C,"6'4""",Junior,"Cocentaina, Spain",Instituto Joaquim Blume,,https://oruathletics.com/sports/womens-basketball/roster/montserrat-brotons/4074
Oral Roberts,527,2018-19,32,Sarah Garvie,G,"5'8""",Senior,"Burlington, Okla.",Burlington HS,NOC-Enid,https://oruathletics.com/sports/womens-basketball/roster/sarah-garvie/4075
Oral Roberts,527,2018-19,33,Keni Jo Lippe,G,"5'9""",Sophomore,"Adair, Okla.",Adair HS,,https://oruathletics.com/sports/womens-basketball/roster/keni-jo-lippe/4076
Oral Roberts,527,2018-19,41,Jentry Holt,F,"6'3""",Redshirt Senior,"Elgin, Okla.",Elgin HS,Oklahoma State,https://oruathletics.com/sports/womens-basketball/roster/jentry-holt/4077
Oral Roberts,527,2018-19,55,Raelene Eddens,F,"5'11""",Freshman,"Luther, Okla.",Homeschooled,,https://oruathletics.com/sports/womens-basketball/roster/raelene-eddens/4078
North Florida,2711,2018-19,,Cheyenne Patrick,G,5' 11'',Freshman,"Orlando, Fla.",East River,,https://unfospreys.com/sports/womens-basketball/roster/cheyenne-patrick/9207
North Florida,2711,2018-19,,Arianna Emanuel-Wright,G,5' 8'',Senior,"Jacksonville, Fla.",Paxon Advanced Studies,,https://unfospreys.com/sports/womens-basketball/roster/arianna-emanuelwright/9200
North Florida,2711,2018-19,,Ty Purifoy,G,5' 1'',Senior,"Pensacola, Fla.",Pine Forest,,https://unfospreys.com/sports/womens-basketball/roster/ty-purifoy/9203
North Florida,2711,2018-19,,Tiffany Tolbert,G,5' 8'',Sophomore,"Orlando, Fla.",Dr. Phillips,,https://unfospreys.com/sports/womens-basketball/roster/tiffany-tolbert/11890
North Florida,2711,2018-19,,Adrienne Jackson,G,5' 9'',Junior,"Leesburg, Fla.",Leesburg,,https://unfospreys.com/sports/womens-basketball/roster/adrienne-jackson/9593
North Florida,2711,2018-19,,Sara Idris,F,6' 1'',Freshman,"Alpharetta, Ga.",South Forsyth,,https://unfospreys.com/sports/womens-basketball/roster/sara-idris/9890
North Florida,2711,2018-19,,Jazz Bond,F,6' 4'',Redshirt Sophomore,"Murfreesboro, Tenn.",Blackman,,https://unfospreys.com/sports/womens-basketball/roster/jazz-bond/11879
North Florida,2711,2018-19,,Ariel Scott,F,6' 0'',Freshman,"Tampa, Fla.",Alonso,,https://unfospreys.com/sports/womens-basketball/roster/ariel-scott/9597
North Florida,2711,2018-19,,Rhetta Moore,G,5' 8'',Sophomore,"Charleston, S.C.",Bishop England,,https://unfospreys.com/sports/womens-basketball/roster/rhetta-moore/11886
North Florida,2711,2018-19,,Elli Bartley,G,5' 6'',Sophomore,"Glasgow, Ky.",Glasgow,,https://unfospreys.com/sports/womens-basketball/roster/elli-bartley/9198
North Florida,2711,2018-19,,Lauren Gross,SG,5' 9'',Freshman,"Southaven, Miss.",Northpoint Christian,,https://unfospreys.com/sports/womens-basketball/roster/lauren-gross/9205
North Florida,2711,2018-19,,Janesha Green,G,,Junior,"Samson, Ala.",Samson,,https://unfospreys.com/sports/womens-basketball/roster/janesha-green/9590
North Florida,2711,2018-19,,Dasha Eremeeva,F,6' 0'',Junior,"Moscow, Russia",Panola College,,https://unfospreys.com/sports/womens-basketball/roster/dasha-eremeeva/9588
North Florida,2711,2018-19,,Alexis Gordon,G,5' 8'',Junior,"Palm Bay, Fla.",Covenant Christian,,https://unfospreys.com/sports/womens-basketball/roster/alexis-gordon/9589
North Florida,2711,2018-19,,Victoria Patrick,G,5' 8'',Junior,"Orlando, Fla.",Edgewater,,https://unfospreys.com/sports/womens-basketball/roster/victoria-patrick/9596
Oklahoma State,521,2018-19,1 ,Kassidy De Lapp,C,"6'3""",Freshman,"El Dorado Hills, California",Oak Ridge,,https://okstate.com/sports/womens-basketball/roster/kassidy-de-lapp/10374
Oklahoma State,521,2018-19,10,Bryn Gerlich,F,,Freshman,"Colleyville, Texas",Colleyville Heritage,,https://okstate.com/sports/womens-basketball/roster/bryn-gerlich/7404
Oklahoma State,521,2018-19,12,Vivian Gray,F,"6'1""",Sophomore,"Argyle, Texas",Argyle,Fort Lewis College,https://okstate.com/sports/womens-basketball/roster/vivian-gray/7407
Oklahoma State,521,2018-19,15,Mariam Gnanou,C,"6'5""",Junior,"Abidjan, Ivory Coast",Lycée Moderne De Koumassi,Northeastern Oklahoma A&M College,https://okstate.com/sports/womens-basketball/roster/mariam-gnanou/7405
Oklahoma State,521,2018-19,20,LaTashia Jones,F,"6'2""",Senior,"Leavenworth, Kansas",Leavenworth,,https://okstate.com/sports/womens-basketball/roster/latashia-jones/6617
Oklahoma State,521,2018-19,21,Ja'Mee Asberry,G,"5'5""",Redshirt Freshman,"Tulsa, Oklahoma",East Central,,https://okstate.com/sports/womens-basketball/roster/jamee-asberry/9049
Oklahoma State,521,2018-19,24,Karli Wheeler,G,"5'8""",Senior,"Plainview, Texas",Plainview,,https://okstate.com/sports/womens-basketball/roster/karli-wheeler/6619
Oklahoma State,521,2018-19,25,Abbie Winchester,F,"6'1""",Sophomore,"Oklahoma City, Oklahoma",Heritage Hall,,https://okstate.com/sports/womens-basketball/roster/abbie-winchester/9726
Oklahoma State,521,2018-19,30,Maria Castro,G,,Senior,"Guanajuato, Mexico",Tecnologico De Monterrey,Gulf Coast State College,https://okstate.com/sports/womens-basketball/roster/maria-castro/6613
Oklahoma State,521,2018-19,33,Clitan de Sousa,G,,Junior,"Maputo, Mozambique",Apolotecnica,Seward County CC,https://okstate.com/sports/womens-basketball/roster/clitan-de-sousa/7403
Oklahoma State,521,2018-19,34,Olivia Gray,G,"5'8""",Sophomore,"Argyle, Texas",Argyle,Fort Lewis College,https://okstate.com/sports/womens-basketball/roster/olivia-gray/7406
Oklahoma,522,2018-19,0,Jessi Murcer,G,"5'7""",Freshman,"Moore, Okla.",Westmoore,,https://soonersports.com/sports/womens-basketball/roster/jessi-murcer/2298
Oklahoma,522,2018-19,3,Mandy Simpson,F,"6'1""",Sophomore,"Boise, Id.",Boise,,https://soonersports.com/sports/womens-basketball/roster/mandy-simpson/14111
Oklahoma,522,2018-19,4,Clary Donica,F,,Freshman,"Ardmore, Okla.",Dickson,,https://soonersports.com/sports/womens-basketball/roster/clary-donica/2283
Oklahoma,522,2018-19,12,Gabby Gregory,G,,Freshman,"Tulsa, Okla.",Holland Hall Prep,,https://soonersports.com/sports/womens-basketball/roster/gabby-gregory/14856
Oklahoma,522,2018-19,12,Gileysa Penzo,G,"5'9""",Redshirt Senior,"San Juan, Puerto Rico",Montverde (Fla.) Academy,,https://soonersports.com/sports/womens-basketball/roster/gileysa-penzo/2288
Oklahoma,522,2018-19,13,Chloe Bloom,F/C,"6'3""",Freshman,"Sydney, Australia",,,https://soonersports.com/sports/womens-basketball/roster/chloe-bloom/2294
Oklahoma,522,2018-19,21,Nydia Lampkin,F,"6'3""",Freshman,"Palm Bay, Fla.",Heritage,,https://soonersports.com/sports/womens-basketball/roster/nydia-lampkin/14857
Oklahoma,522,2018-19,22,Ana Llanusa,G,,Sophomore,"Choctaw, Okla.",Choctaw,,https://soonersports.com/sports/womens-basketball/roster/ana-llanusa/15416
Oklahoma,522,2018-19,24,Ijeoma Odimgbe,F,"6'4""",Senior,"Savannah, Ga.",Johnson,,https://soonersports.com/sports/womens-basketball/roster/ijeoma-odimgbe/2287
Oklahoma,522,2018-19,25,Madi Williams,G/F,,Freshman,"Fort Worth, Texas",Trinity Valley School,,https://soonersports.com/sports/womens-basketball/roster/madi-williams/15426
Oklahoma,522,2018-19,30,Taylor Robertson,G,"5'7""",Freshman,"McPherson, Kan.",McPherson,,https://soonersports.com/sports/womens-basketball/roster/taylor-robertson/15419
Oklahoma,522,2018-19,31,Aspen Williston,C,"6'4""",Freshman,"Broken Bow, Okla.",Broken Bow,,https://soonersports.com/sports/womens-basketball/roster/aspen-williston/2304
Oklahoma,522,2018-19,32,Tatum Veitenheimer,G,"5'8""",Freshman,"Windthorst, Texas",Windthorst,,https://soonersports.com/sports/womens-basketball/roster/tatum-veitenheimer/14112
Penn State,539,2018-19,1,Alisia Smith,Forward,6-3,Sophomore,"Lansing, Mich.",Waverly,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/alisia-smith
Penn State,539,2018-19,2,Amari Carter,Guard,5-8,Senior,"Washington, D.C.",St. John's College,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/amari-carter
Penn State,539,2018-19,3,Karisma Ortiz,Guard,6-0,Freshman,"San Jose, Calif.",Archbishop Mitty,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/karisma-ortiz
Penn State,539,2018-19,4,Siyeh Frazier,Guard,5-9,Junior,"Detroit, Mich.",Renaissance,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/siyeh-frazier
Penn State,539,2018-19,5,Kamaria McDaniel,Guard,5-10,Sophomore,"Inkster, Mich.",Dearborn Heights Robichaud,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/kamaria-mcdaniel
Penn State,539,2018-19,11,Teniya Page,Guard,5-7,Senior,"Chicago, Ill.",Marian Catholic,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/teniya-page
Penn State,539,2018-19,12,Kayleigh Semion,Guard,5-6,Senior,"Dunmore, Pa.",Dunmore,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/kayleigh-semion
Penn State,539,2018-19,22,Leah Knizner,Guard,5-9,Senior,"Greensburg, Pa.",Hempfield Area,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/leah-knizner
Penn State,539,2018-19,31,Jaida Travascio-Green,Guard,6-2,Junior,"Lisle, Ill.",Downers Grove North,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/jaida-travascio-green
Penn State,539,2018-19,33,Lauren Ebo,Forward,6-4,Freshman,"Washington, D.C.",Riverdale Baptist,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/lauren-ebo
Penn State,539,2018-19,34,Sarah McMurtry,Guard,5-6,Senior,"Pittsburgh, Pa.",Upper St. Clair,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/sarah-mcmurtry
Penn State,539,2018-19,43,Bexley Wallace,Forward,6-3,Freshman,"Pickerington, Ohio",Pickerington Central,,https://gopsusports.com/sports/womens-basketball/roster/season/2018-19/player/bexley-wallace
Portland,551,2018-19,1,Kate Andersen,G,"5'9""",Junior,"Portland, Ore.",Jesuit HS,,https://portlandpilots.com/sports/womens-basketball/roster/kate-andersen/5190
Portland,551,2018-19,2,Liana Kaitu'u,F,"6'0""",Freshman,"Salt Lake City, Utah",East HS,,https://portlandpilots.com/sports/womens-basketball/roster/liana-kaitu-u/5378
Portland,551,2018-19,3,Josie Matz,G,"5'10""",Sophomore,"Tacoma, Wash.",WIlson HS,,https://portlandpilots.com/sports/womens-basketball/roster/josie-matz/5195
Portland,551,2018-19,10,Haylee Andrews,G,"5'9""",Freshman,"Townsville, Australia",Townsville State HS,,https://portlandpilots.com/sports/womens-basketball/roster/haylee-andrews/5379
Portland,551,2018-19,11,Lisa Kaempf,F,"6'2""",Senior,"Aschaffenburg, Germany",Friedrich-Dessauer Gymnasium / Midland College,,https://portlandpilots.com/sports/womens-basketball/roster/lisa-kaempf/5193
Portland,551,2018-19,14,Jayce Gorzeman,F,"6'0""",Sophomore,"Las Cruces, N.M.",Mayfield HS,,https://portlandpilots.com/sports/womens-basketball/roster/jayce-gorzeman/5191
Portland,551,2018-19,15,Maddie Muhlheim,G,"5'7""",Sophomore,"Portland, Ore.",Sunset HS,,https://portlandpilots.com/sports/womens-basketball/roster/maddie-muhlheim/5196
Portland,551,2018-19,20,Erika Kankfelt,F,"6'0""",Rf.,"Espoo, Finland",Makelanrinne Sports HS,,https://portlandpilots.com/sports/womens-basketball/roster/erika-kankfelt/5194
Portland,551,2018-19,22,Kristina Wooldridge,F,"6'2""",Sophomore,"San Leandro, Calif.",Bishop O'Dowd HS,,https://portlandpilots.com/sports/womens-basketball/roster/kristina-wooldridge/5202
Portland,551,2018-19,23,Julie Spencer,F,"6'2""",Senior,"Chehalis, Wash.",W.F. West HS,,https://portlandpilots.com/sports/womens-basketball/roster/julie-spencer/5200
Portland,551,2018-19,24,Elena Alaix,F,"6'3""",Freshman,"Madrid, Spain",San Augstin,,https://portlandpilots.com/sports/womens-basketball/roster/elena-alaix/5380
Portland,551,2018-19,32,Darian Slaga,G,"5'8""",Senior,"Prescott Valley, Ariz.",Boulder Creek HS,,https://portlandpilots.com/sports/womens-basketball/roster/darian-slaga/5199
Portland,551,2018-19,35,Shasta Parker,F,"6'1""",Freshman,"Novato, Calif.",San Marin HS,,https://portlandpilots.com/sports/womens-basketball/roster/shasta-parker/5381
Portland,551,2018-19,44,Lauren Walker,C,"6'5""",Sophomore,"Windsor, Calif.",Cardinal Newman HS,,https://portlandpilots.com/sports/womens-basketball/roster/lauren-walker/5201
New Orleans,474,2018-19,1,Jada Duncantell,G,"5'4""",Sophomore,"Natchitoches, La.",,Natchitoches Central HS,https://unoprivateers.com/sports/womens-basketball/roster/jada-duncantell/4396
New Orleans,474,2018-19,3,Rehema Franklin,G,"5'3""",Junior,"New Orleans, La.",,Pearl River CC,https://unoprivateers.com/sports/womens-basketball/roster/rehema-franklin/4404
New Orleans,474,2018-19,4,Vaquela Pimpton,G,"5'8""",Junior,"Tallahatchie, Miss.",,Holmes CC,https://unoprivateers.com/sports/womens-basketball/roster/vaquela-pimpton/4405
New Orleans,474,2018-19,5,Traya Bruce,G,"5'7""",Freshman,"Cut Off, La.",,South Lafourche HS,https://unoprivateers.com/sports/womens-basketball/roster/traya-bruce/4407
New Orleans,474,2018-19,11,Annalise Brisco,G,"5'10""",Sophomore,"Houston, Texas",,Clear Falls HS,https://unoprivateers.com/sports/womens-basketball/roster/annalise-brisco/4395
New Orleans,474,2018-19,13,Kayla Thomas,C,"6'5""",Redshirt Sophomore,"Philadelphia, Pa.",,Central Florida,https://unoprivateers.com/sports/womens-basketball/roster/kayla-thomas/4401
New Orleans,474,2018-19,22,Jana Thomas-Reid,F,"6'2""",Freshman,"Houston, Texas",,Benjamin O. Davis HS,https://unoprivateers.com/sports/womens-basketball/roster/jana-thomas-reid/4408
New Orleans,474,2018-19,23,Dionjhae Thomas,G,"5'6""",Sophomore,"Thibodaux, La.",,Houma Christian HS,https://unoprivateers.com/sports/womens-basketball/roster/dionjhae-thomas/4400
New Orleans,474,2018-19,25,Alyssa Quixley,G,"5'9""",Junior,"St. Augustine, Fla.",,St. Augustine HS,https://unoprivateers.com/sports/womens-basketball/roster/alyssa-quixley/4398
New Orleans,474,2018-19,30,Shania Woods,C,"6'1""",Senior,"Houston, Texas",,Lutheran HS,https://unoprivateers.com/sports/womens-basketball/roster/shania-woods/4403
New Orleans,474,2018-19,31,Asia Woods,F,"6'0""",Junior,"Houston, Texas",,Lutheran HS,https://unoprivateers.com/sports/womens-basketball/roster/asia-woods/4402
New Orleans,474,2018-19,32,Whitley Larry,F,"6'1""",Junior,"Rayne, La.",,Rayne HS,https://unoprivateers.com/sports/womens-basketball/roster/whitley-larry/4397
New Orleans,474,2018-19,34,Kyla Malone,F,"5'11""",Junior,"Oxford, Miss.",,Pearl River CC,https://unoprivateers.com/sports/womens-basketball/roster/kyla-malone/4406
Portland State,550,2018-19,0,Ashley Bolston,G,"6'2""",Redshirt Senior,"Medford, Ore.",South Medford HS,Washington State,https://goviks.com/sports/womens-basketball/roster/ashley-bolston/3372
Portland State,550,2018-19,1,Labrea Denson,G,"5'3""",Sophomore,"Seattle, Wash.",Chief Sealth,,https://goviks.com/sports/womens-basketball/roster/labrea-denson/3374
Portland State,550,2018-19,2,Sidney Rielly,G,"6'0""",Redshirt Senior,"Everett, Wash.",Everett HS,Santa Clara,https://goviks.com/sports/womens-basketball/roster/sidney-rielly/3379
Portland State,550,2018-19,3,Kiana Brown,G,"5'8""",Redshirt Senior,"Cottage Grove, Ore.",Triangle Lake HS,Eastern Washington/Humboldt State,https://goviks.com/sports/womens-basketball/roster/kiana-brown/3373
